Comment,cleanComment,resultCaseFolding,resultReplaceSlang,resultTokenize,resultStopword,resultStemming,sentimen
"Suatu saat karya original dari manusia salah satunya seperti tulisan artikel, menjadi barang unik dan termasuk kategori handmade karena pada saat itu mungkin semua sudah dibuat oleh AI",Suatu saat karya original dari manusia salah satunya seperti tulisan artikel menjadi barang unik dan termasuk kategori handmade karena pada saat itu mungkin semua sudah dibuat oleh AI,suatu saat karya original dari manusia salah satunya seperti tulisan artikel menjadi barang unik dan termasuk kategori handmade karena pada saat itu mungkin semua sudah dibuat oleh ai,suatu saat karya original dari manusia salah satunya seperti tulisan artikel menjadi barang unik dan termasuk kategori handmade karena pada saat itu mungkin semua sudah dibuat oleh ai,"['suatu', 'saat', 'karya', 'original', 'dari', 'manusia', 'salah', 'satunya', 'seperti', 'tulisan', 'artikel', 'menjadi', 'barang', 'unik', 'dan', 'termasuk', 'kategori', 'handmade', 'karena', 'pada', 'saat', 'itu', 'mungkin', 'semua', 'sudah', 'dibuat', 'oleh', 'ai']","['karya', 'original', 'manusia', 'salah', 'satunya', 'tulisan', 'artikel', 'barang', 'unik', 'kategori', 'handmade', 'ai']","['karya', 'original', 'manusia', 'salah', 'satu', 'tulis', 'artikel', 'barang', 'unik', 'kategori', 'handmade', 'ai']",positif
"saya mengakui sih,ini sangat membatu saya adalam programer untuk membuat fungsi yang baru atau yang blum pernah saya bikin, di banding dengan google saya lebih senang dengan gpt terlepas code yangbdi kasih harus di cek kembali karna gpt memang memberikan data code tapi kadang masih ada baris yang perlu di sempurnakan lagi",saya mengakui sih ini sangat membatu saya adalam programer untuk membuat fungsi yang baru atau yang blum pernah saya bikin di banding dengan google saya lebih senang dengan gpt terlepas code yangbdi kasih harus di cek kembali karna gpt memang memberikan data code tapi kadang masih ada baris yang perlu di sempurnakan lagi,saya mengakui sih ini sangat membatu saya adalam programer untuk membuat fungsi yang baru atau yang blum pernah saya bikin di banding dengan google saya lebih senang dengan gpt terlepas code yangbdi kasih harus di cek kembali karna gpt memang memberikan data code tapi kadang masih ada baris yang perlu di sempurnakan lagi,saya mengakui sih ini sangat membatu saya adalam programer untuk membuat fungsi yang baru atau yang blum pernah saya bikin di banding dengan google saya lebih senang dengan gpt terlepas code yangbdi kasih harus di cek kembali karna gpt memang memberikan data code tapi kadang masih ada baris yang perlu di sempurnakan lagi,"['saya', 'mengakui', 'sih', 'ini', 'sangat', 'membatu', 'saya', 'adalam', 'programer', 'untuk', 'membuat', 'fungsi', 'yang', 'baru', 'atau', 'yang', 'blum', 'pernah', 'saya', 'bikin', 'di', 'banding', 'dengan', 'google', 'saya', 'lebih', 'senang', 'dengan', 'gpt', 'terlepas', 'code', 'yangbdi', 'kasih', 'harus', 'di', 'cek', 'kembali', 'karna', 'gpt', 'memang', 'memberikan', 'data', 'code', 'tapi', 'kadang', 'masih', 'ada', 'baris', 'yang', 'perlu', 'di', 'sempurnakan', 'lagi']","['mengakui', 'sih', 'membatu', 'adalam', 'programer', 'fungsi', 'blum', 'bikin', 'banding', 'google', 'senang', 'gpt', 'terlepas', 'code', 'yangbdi', 'kasih', 'cek', 'karna', 'gpt', 'data', 'code', 'kadang', 'baris', 'sempurnakan']","['aku', 'sih', 'batu', 'adalam', 'programer', 'fungsi', 'blum', 'bikin', 'banding', 'google', 'senang', 'gpt', 'lepas', 'code', 'yangbdi', 'kasih', 'cek', 'karna', 'gpt', 'data', 'code', 'kadang', 'baris', 'sempurna']",positif
Satu2nya pekerjaan yg tidak bisa diganti AI adalah pekerjaan penjualan ...,Satu nya pekerjaan yg tidak bisa diganti AI adalah pekerjaan penjualan,satu nya pekerjaan yg tidak bisa diganti ai adalah pekerjaan penjualan,satu nya pekerjaan yang tidak bisa diganti ai adalah pekerjaan penjualan,"['satu', 'nya', 'pekerjaan', 'yang', 'tidak', 'bisa', 'diganti', 'ai', 'adalah', 'pekerjaan', 'penjualan']","['nya', 'pekerjaan', 'diganti', 'ai', 'pekerjaan', 'penjualan']","['nya', 'kerja', 'ganti', 'ai', 'kerja', 'jual']",positif
Ingatt 2010 ke bawah pekerjaan penjaga gerbang toll masi ada dan setelah 2014 pekerjaan itu pun lenyaap gegara teknologi GTO  ChatGPT akan lebih menyeramkan dr itu,Ingatt ke bawah pekerjaan penjaga gerbang toll masi ada dan setelah pekerjaan itu pun lenyaap gegara teknologi GTO ChatGPT akan lebih menyeramkan dr itu,ingatt ke bawah pekerjaan penjaga gerbang toll masi ada dan setelah pekerjaan itu pun lenyaap gegara teknologi gto chatgpt akan lebih menyeramkan dr itu,ingatt ke bawah pekerjaan penjaga gerbang toll masi ada dan setelah pekerjaan itu pun lenyaap gegara teknologi gto chatgpt akan lebih menyeramkan dari itu,"['ingatt', 'ke', 'bawah', 'pekerjaan', 'penjaga', 'gerbang', 'toll', 'masi', 'ada', 'dan', 'setelah', 'pekerjaan', 'itu', 'pun', 'lenyaap', 'gegara', 'teknologi', 'gto', 'chatgpt', 'akan', 'lebih', 'menyeramkan', 'dari', 'itu']","['ingatt', 'pekerjaan', 'penjaga', 'gerbang', 'toll', 'masi', 'pekerjaan', 'lenyaap', 'gegara', 'teknologi', 'gto', 'chatgpt', 'menyeramkan']","['ingatt', 'kerja', 'jaga', 'gerbang', 'toll', 'mas', 'kerja', 'lenyaap', 'gegara', 'teknologi', 'gto', 'chatgpt', 'seram']",positif
Sebagai tambahan ya: secanggih apa pun teknologi AI Tidak ada satupun yang bisa mengajarkan Kecerdasan Emosi dan kecerdasan keungan. Salah satu kecerdasan keuangan adalah lebih baik MENAMBAH PENGHASILAN DARIPADA HARUS BERHEMAT SUPER PELIT knapa lebih bnyak menambh penghasilan dan kecerdasan keungan apa lagi yg sangat penting? Jawabannya sudah saya jelaskan di video channel saya. Kepoin ja,Sebagai tambahan ya secanggih apa pun teknologi AI Tidak ada satupun yang bisa mengajarkan Kecerdasan Emosi dan kecerdasan keungan Salah satu kecerdasan keuangan adalah lebih baik MENAMBAH PENGHASILAN DARIPADA HARUS BERHEMAT SUPER PELIT knapa lebih bnyak menambh penghasilan dan kecerdasan keungan apa lagi yg sangat penting Jawabannya sudah saya jelaskan di video channel saya Kepoin ja,sebagai tambahan ya secanggih apa pun teknologi ai tidak ada satupun yang bisa mengajarkan kecerdasan emosi dan kecerdasan keungan salah satu kecerdasan keuangan adalah lebih baik menambah penghasilan daripada harus berhemat super pelit knapa lebih bnyak menambh penghasilan dan kecerdasan keungan apa lagi yg sangat penting jawabannya sudah saya jelaskan di video channel saya kepoin ja,sebagai tambahan iya secanggih apa pun teknologi ai tidak ada satupun yang bisa mengajarkan kecerdasan emosi dan kecerdasan keungan salah satu kecerdasan keuangan adalah lebih baik menambah penghasilan daripada harus berhemat super pelit kenapa lebih bnyak menambh penghasilan dan kecerdasan keungan apa lagi yang sangat penting jawabannya sudah saya jelaskan di video channel saya kepoin ja,"['sebagai', 'tambahan', 'iya', 'secanggih', 'apa', 'pun', 'teknologi', 'ai', 'tidak', 'ada', 'satupun', 'yang', 'bisa', 'mengajarkan', 'kecerdasan', 'emosi', 'dan', 'kecerdasan', 'keungan', 'salah', 'satu', 'kecerdasan', 'keuangan', 'adalah', 'lebih', 'baik', 'menambah', 'penghasilan', 'daripada', 'harus', 'berhemat', 'super', 'pelit', 'kenapa', 'lebih', 'bnyak', 'menambh', 'penghasilan', 'dan', 'kecerdasan', 'keungan', 'apa', 'lagi', 'yang', 'sangat', 'penting', 'jawabannya', 'sudah', 'saya', 'jelaskan', 'di', 'video', 'channel', 'saya', 'kepoin', 'ja']","['tambahan', 'iya', 'secanggih', 'teknologi', 'ai', 'satupun', 'mengajarkan', 'kecerdasan', 'emosi', 'kecerdasan', 'keungan', 'salah', 'kecerdasan', 'keuangan', 'menambah', 'penghasilan', 'berhemat', 'super', 'pelit', 'bnyak', 'menambh', 'penghasilan', 'kecerdasan', 'keungan', 'jawabannya', 'video', 'channel', 'kepoin', 'ja']","['tambah', 'iya', 'canggih', 'teknologi', 'ai', 'satu', 'ajar', 'cerdas', 'emosi', 'cerdas', 'keungan', 'salah', 'cerdas', 'uang', 'tambah', 'hasil', 'hemat', 'super', 'pelit', 'bnyak', 'menambh', 'hasil', 'cerdas', 'keungan', 'jawab', 'video', 'channel', 'poin', 'ja']",positif
Saat ini chat GPT mungkin belum bisa memahami emosi hanya sepertinya tidak lama lagi chat GPT bisa memahami emosi,Saat ini chat GPT mungkin belum bisa memahami emosi hanya sepertinya tidak lama lagi chat GPT bisa memahami emosi,saat ini chat gpt mungkin belum bisa memahami emosi hanya sepertinya tidak lama lagi chat gpt bisa memahami emosi,saat ini chat gpt mungkin belum bisa memahami emosi hanya sepertinya tidak lama lagi chat gpt bisa memahami emosi,"['saat', 'ini', 'chat', 'gpt', 'mungkin', 'belum', 'bisa', 'memahami', 'emosi', 'hanya', 'sepertinya', 'tidak', 'lama', 'lagi', 'chat', 'gpt', 'bisa', 'memahami', 'emosi']","['chat', 'gpt', 'memahami', 'emosi', 'chat', 'gpt', 'memahami', 'emosi']","['chat', 'gpt', 'paham', 'emosi', 'chat', 'gpt', 'paham', 'emosi']",positif
"Selama anda mengikuti semua basis online di dunia maya , tidak bisa melawan dari keharusan yg diperintah dari smartphone berarti secara tdk langsung kita sdh kalah .. , no way out , krn AI dibuat oleh kumpulan otak2 manusia jenius berkolaborasi menciptakan kesempurnaan AI yang didukung bank data yang  telah terkumpul bertahun tahun oleh robot AI ciptaan nya .. dan akan terussss berevolusi ..jadi jangan heran memang akan banyak orang2 yang tereliminasi dengan sendirinya...",Selama anda mengikuti semua basis online di dunia maya tidak bisa melawan dari keharusan yg diperintah dari smartphone berarti secara tdk langsung kita sdh kalah no way out krn AI dibuat oleh kumpulan otak manusia jenius berkolaborasi menciptakan kesempurnaan AI yang didukung bank data yang telah terkumpul bertahun tahun oleh robot AI ciptaan nya dan akan terussss berevolusi jadi jangan heran memang akan banyak orang yang tereliminasi dengan sendirinya,selama anda mengikuti semua basis online di dunia maya tidak bisa melawan dari keharusan yg diperintah dari smartphone berarti secara tdk langsung kita sdh kalah no way out krn ai dibuat oleh kumpulan otak manusia jenius berkolaborasi menciptakan kesempurnaan ai yang didukung bank data yang telah terkumpul bertahun tahun oleh robot ai ciptaan nya dan akan terussss berevolusi jadi jangan heran memang akan banyak orang yang tereliminasi dengan sendirinya,selama anda mengikuti semua basis online di dunia maya tidak bisa melawan dari keharusan yang diperintah dari smartphone berarti secara tidak langsung kita sdh kalah no way out karena ai dibuat oleh kumpulan otak manusia jenius berkolaborasi menciptakan kesempurnaan ai yang didukung bank data yang telah terkumpul bertahun tahun oleh robot ai ciptaan nya dan akan terussss berevolusi jadi jangan heran memang akan banyak orang yang tereliminasi dengan sendirinya,"['selama', 'anda', 'mengikuti', 'semua', 'basis', 'online', 'di', 'dunia', 'maya', 'tidak', 'bisa', 'melawan', 'dari', 'keharusan', 'yang', 'diperintah', 'dari', 'smartphone', 'berarti', 'secara', 'tidak', 'langsung', 'kita', 'sdh', 'kalah', 'no', 'way', 'out', 'karena', 'ai', 'dibuat', 'oleh', 'kumpulan', 'otak', 'manusia', 'jenius', 'berkolaborasi', 'menciptakan', 'kesempurnaan', 'ai', 'yang', 'didukung', 'bank', 'data', 'yang', 'telah', 'terkumpul', 'bertahun', 'tahun', 'oleh', 'robot', 'ai', 'ciptaan', 'nya', 'dan', 'akan', 'terussss', 'berevolusi', 'jadi', 'jangan', 'heran', 'memang', 'akan', 'banyak', 'orang', 'yang', 'tereliminasi', 'dengan', 'sendirinya']","['mengikuti', 'basis', 'online', 'dunia', 'maya', 'melawan', 'keharusan', 'diperintah', 'smartphone', 'langsung', 'sdh', 'kalah', 'no', 'way', 'out', 'ai', 'kumpulan', 'otak', 'manusia', 'jenius', 'berkolaborasi', 'menciptakan', 'kesempurnaan', 'ai', 'didukung', 'bank', 'data', 'terkumpul', 'bertahun', 'robot', 'ai', 'ciptaan', 'nya', 'terussss', 'berevolusi', 'heran', 'orang', 'tereliminasi']","['ikut', 'basis', 'online', 'dunia', 'maya', 'lawan', 'harus', 'perintah', 'smartphone', 'langsung', 'sdh', 'kalah', 'no', 'way', 'out', 'ai', 'kumpul', 'otak', 'manusia', 'jenius', 'kolaborasi', 'cipta', 'sempurna', 'ai', 'dukung', 'bank', 'data', 'kumpul', 'tahun', 'robot', 'ai', 'cipta', 'nya', 'terussss', 'evolusi', 'heran', 'orang', 'eliminasi']",positif
"Klo nanti ai ,sudah bisa mencapai pengembangan diri ,nanti ai bisa melawan penciptanya ,seperti filem terminator",Klo nanti ai sudah bisa mencapai pengembangan diri nanti ai bisa melawan penciptanya seperti filem terminator,klo nanti ai sudah bisa mencapai pengembangan diri nanti ai bisa melawan penciptanya seperti filem terminator,kalau nanti ai sudah bisa mencapai pengembangan diri nanti ai bisa melawan penciptanya seperti filem terminator,"['kalau', 'nanti', 'ai', 'sudah', 'bisa', 'mencapai', 'pengembangan', 'diri', 'nanti', 'ai', 'bisa', 'melawan', 'penciptanya', 'seperti', 'filem', 'terminator']","['ai', 'mencapai', 'pengembangan', 'ai', 'melawan', 'penciptanya', 'filem', 'terminator']","['ai', 'capai', 'kembang', 'ai', 'lawan', 'cipta', 'filem', 'terminator']",positif
"Ultimate disrupter memang, kemarin saya banyak belajar dari channel om Indra. dengan chat openai banyak menjawab keingintahuan saya",Ultimate disrupter memang kemarin saya banyak belajar dari channel om Indra dengan chat openai banyak menjawab keingintahuan saya,ultimate disrupter memang kemarin saya banyak belajar dari channel om indra dengan chat openai banyak menjawab keingintahuan saya,ultimate disrupter memang kemarin saya banyak belajar dari channel om indra dengan chat openai banyak menjawab keingintahuan saya,"['ultimate', 'disrupter', 'memang', 'kemarin', 'saya', 'banyak', 'belajar', 'dari', 'channel', 'om', 'indra', 'dengan', 'chat', 'openai', 'banyak', 'menjawab', 'keingintahuan', 'saya']","['ultimate', 'disrupter', 'kemarin', 'belajar', 'channel', 'om', 'indra', 'chat', 'openai', 'keingintahuan']","['ultimate', 'disrupter', 'kemarin', 'ajar', 'channel', 'om', 'indra', 'chat', 'openai', 'keingintahuan']",positif
"Digame sudah di ujicoba, hasilnya manusia 99% kalah

https://youtu.be/pkGa8ICQJS8",Digame sudah di ujicoba hasilnya manusia kalah,digame sudah di ujicoba hasilnya manusia kalah,digame sudah di ujicoba hasilnya manusia kalah,"['digame', 'sudah', 'di', 'ujicoba', 'hasilnya', 'manusia', 'kalah']","['digame', 'ujicoba', 'hasilnya', 'manusia', 'kalah']","['digame', 'ujicoba', 'hasil', 'manusia', 'kalah']",positif
"Saya pernah bertanya pada Chat GPT, siapa raja terakhir Majapahit, dia menjawab ""Raden Patah""  lalu saya tegur bahwa ia salah, dan ia meminta maaf. Trus saya tanya lagi pertanyaan yg sama, dan jawabannya memuaskan. . Namanya jg mesin",Saya pernah bertanya pada Chat GPT siapa raja terakhir Majapahit dia menjawab Raden Patah lalu saya tegur bahwa ia salah dan ia meminta maaf Trus saya tanya lagi pertanyaan yg sama dan jawabannya memuaskan Namanya jg mesin,saya pernah bertanya pada chat gpt siapa raja terakhir majapahit dia menjawab raden patah lalu saya tegur bahwa ia salah dan ia meminta maaf trus saya tanya lagi pertanyaan yg sama dan jawabannya memuaskan namanya jg mesin,saya pernah bertanya pada chat gpt siapa raja terakhir majapahit dia menjawab raden patah lalu saya tegur bahwa ia salah dan ia meminta maaf terus saya tanya lagi pertanyaan yang sama dan jawabannya memuaskan namanya juga mesin,"['saya', 'pernah', 'bertanya', 'pada', 'chat', 'gpt', 'siapa', 'raja', 'terakhir', 'majapahit', 'dia', 'menjawab', 'raden', 'patah', 'lalu', 'saya', 'tegur', 'bahwa', 'ia', 'salah', 'dan', 'ia', 'meminta', 'maaf', 'terus', 'saya', 'tanya', 'lagi', 'pertanyaan', 'yang', 'sama', 'dan', 'jawabannya', 'memuaskan', 'namanya', 'juga', 'mesin']","['chat', 'gpt', 'raja', 'majapahit', 'raden', 'patah', 'tegur', 'salah', 'maaf', 'jawabannya', 'memuaskan', 'namanya', 'mesin']","['chat', 'gpt', 'raja', 'majapahit', 'raden', 'patah', 'tegur', 'salah', 'maaf', 'jawab', 'muas', 'nama', 'mesin']",positif
pada akhirnya manusia akan semakin sulit mengingkari sebuah kebenaran,pada akhirnya manusia akan semakin sulit mengingkari sebuah kebenaran,pada akhirnya manusia akan semakin sulit mengingkari sebuah kebenaran,pada akhirnya manusia akan semakin sulit mengingkari sebuah kebenaran,"['pada', 'akhirnya', 'manusia', 'akan', 'semakin', 'sulit', 'mengingkari', 'sebuah', 'kebenaran']","['manusia', 'sulit', 'mengingkari', 'kebenaran']","['manusia', 'sulit', 'ingkar', 'benar']",positif
Maksud anda receh apa..? Pendidikan anda setinggi langit..? Anda konglomerat..? Atau data internet saja masih minta bapak..?,Maksud anda receh apa Pendidikan anda setinggi langit Anda konglomerat Atau data internet saja masih minta bapak,maksud anda receh apa pendidikan anda setinggi langit anda konglomerat atau data internet saja masih minta bapak,maksud anda receh apa pendidikan anda setinggi langit anda konglomerat atau data internet saja masih minta bapak,"['maksud', 'anda', 'receh', 'apa', 'pendidikan', 'anda', 'setinggi', 'langit', 'anda', 'konglomerat', 'atau', 'data', 'internet', 'saja', 'masih', 'minta', 'bapak']","['maksud', 'receh', 'pendidikan', 'langit', 'konglomerat', 'data', 'internet']","['maksud', 'receh', 'didik', 'langit', 'konglomerat', 'data', 'internet']",positif
Tetap aja manusia harus punya pengetahuan jawaban yang dibantu/dibikin tools chatgpt,Tetap aja manusia harus punya pengetahuan jawaban yang dibantu dibikin tools chatgpt,tetap aja manusia harus punya pengetahuan jawaban yang dibantu dibikin tools chatgpt,tetap aja manusia harus punya pengetahuan jawaban yang dibantu dibikin tools chatgpt,"['tetap', 'aja', 'manusia', 'harus', 'punya', 'pengetahuan', 'jawaban', 'yang', 'dibantu', 'dibikin', 'tools', 'chatgpt']","['aja', 'manusia', 'pengetahuan', 'dibantu', 'dibikin', 'tools', 'chatgpt']","['aja', 'manusia', 'tahu', 'bantu', 'bikin', 'tools', 'chatgpt']",positif
"ChatGPT ini bener-bener membantu bgt, aku belajar koding skrng selalu lewat chatGPT ini, kerasa bgt lebih produktif dalam belajar",ChatGPT ini bener-bener membantu bgt aku belajar koding skrng selalu lewat chatGPT ini kerasa bgt lebih produktif dalam belajar,chatgpt ini bener-bener membantu bgt aku belajar koding skrng selalu lewat chatgpt ini kerasa bgt lebih produktif dalam belajar,chatgpt ini bener-bener membantu banget aku belajar koding skrng selalu lewat chatgpt ini kerasa banget lebih produktif dalam belajar,"['chatgpt', 'ini', 'bener-bener', 'membantu', 'banget', 'aku', 'belajar', 'koding', 'skrng', 'selalu', 'lewat', 'chatgpt', 'ini', 'kerasa', 'banget', 'lebih', 'produktif', 'dalam', 'belajar']","['chatgpt', 'bener-bener', 'membantu', 'banget', 'belajar', 'koding', 'skrng', 'chatgpt', 'kerasa', 'banget', 'produktif', 'belajar']","['chatgpt', 'bener-bener', 'bantu', 'banget', 'ajar', 'koding', 'skrng', 'chatgpt', 'rasa', 'banget', 'produktif', 'ajar']",positif
ini salah satu ulasan tentang chatGPT yang paling bagus ... terima kasih pak,ini salah satu ulasan tentang chatGPT yang paling bagus terima kasih pak,ini salah satu ulasan tentang chatgpt yang paling bagus terima kasih pak,ini salah satu ulasan tentang chatgpt yang paling bagus terima kasih pak,"['ini', 'salah', 'satu', 'ulasan', 'tentang', 'chatgpt', 'yang', 'paling', 'bagus', 'terima', 'kasih', 'pak']","['salah', 'ulasan', 'chatgpt', 'bagus', 'terima', 'kasih']","['salah', 'ulas', 'chatgpt', 'bagus', 'terima', 'kasih']",positif
"Keren bngt ini udh nyoba, Jarvis masa depan. Masih ada yg kurang juga untuk keuangan masalah harga",Keren bngt ini udh nyoba Jarvis masa depan Masih ada yg kurang juga untuk keuangan masalah harga,keren bngt ini udh nyoba jarvis masa depan masih ada yg kurang juga untuk keuangan masalah harga,keren banget ini sudah nyoba jarvis masa depan masih ada yang kurang juga untuk keuangan masalah harga,"['keren', 'banget', 'ini', 'sudah', 'nyoba', 'jarvis', 'masa', 'depan', 'masih', 'ada', 'yang', 'kurang', 'juga', 'untuk', 'keuangan', 'masalah', 'harga']","['keren', 'banget', 'nyoba', 'jarvis', 'keuangan', 'harga']","['keren', 'banget', 'nyoba', 'jarvis', 'uang', 'harga']",positif
