Comment,cleanComment,resultCaseFolding,resultReplaceSlang,resultTokenize,resultStopword,resultStemming,sentimen
"Persiapan tahun 2029, dimana AI akan memiliki kecerdasan dan kemampuan berfikir setara org dewasa",Persiapan tahun dimana AI akan memiliki kecerdasan dan kemampuan berfikir setara org dewasa,persiapan tahun dimana ai akan memiliki kecerdasan dan kemampuan berfikir setara org dewasa,persiapan tahun dimana ai akan memiliki kecerdasan dan kemampuan berfikir setara orang dewasa,"['persiapan', 'tahun', 'dimana', 'ai', 'akan', 'memiliki', 'kecerdasan', 'dan', 'kemampuan', 'berfikir', 'setara', 'orang', 'dewasa']","['persiapan', 'dimana', 'ai', 'memiliki', 'kecerdasan', 'kemampuan', 'berfikir', 'setara', 'orang', 'dewasa']","['siap', 'mana', 'ai', 'milik', 'cerdas', 'mampu', 'berfikir', 'tara', 'orang', 'dewasa']",netral
This ChatGPT is nothing but instantaneous chat as if someone was with us...sort of psyop,This ChatGPT is nothing but instantaneous chat as if someone was with us sort of psyop,this chatgpt is nothing but instantaneous chat as if someone was with us sort of psyop,this chatgpt is nothing but instantaneous chat as if someone was with us sort of psyop,"['this', 'chatgpt', 'is', 'nothing', 'but', 'instantaneous', 'chat', 'as', 'if', 'someone', 'was', 'with', 'us', 'sort', 'of', 'psyop']","['this', 'chatgpt', 'is', 'nothing', 'but', 'instantaneous', 'chat', 'as', 'if', 'someone', 'was', 'with', 'us', 'sort', 'of', 'psyop']","['this', 'chatgpt', 'is', 'nothing', 'but', 'instantaneous', 'chat', 'as', 'if', 'someone', 'was', 'with', 'us', 'sort', 'of', 'psyop']",netral
"Yang perlu diingat bahwa AI hanya akan sepintar sumber data yang dimilikinya, jadi semakin banyak data semakin pintar tapi.....jika data yg di input valid dan presisi, sayangnya karena chatgpt ini ngambil data secara generik, banyak info gak valid dari hasil generate jawabannya",Yang perlu diingat bahwa AI hanya akan sepintar sumber data yang dimilikinya jadi semakin banyak data semakin pintar tapi jika data yg di input valid dan presisi sayangnya karena chatgpt ini ngambil data secara generik banyak info gak valid dari hasil generate jawabannya,yang perlu diingat bahwa ai hanya akan sepintar sumber data yang dimilikinya jadi semakin banyak data semakin pintar tapi jika data yg di input valid dan presisi sayangnya karena chatgpt ini ngambil data secara generik banyak info gak valid dari hasil generate jawabannya,yang perlu diingat bahwa ai hanya akan sepintar sumber data yang dimilikinya jadi semakin banyak data semakin pintar tapi jika data yang di input valid dan presisi sayangnya karena chatgpt ini ngambil data secara generik banyak info tidak valid dari hasil generate jawabannya,"['yang', 'perlu', 'diingat', 'bahwa', 'ai', 'hanya', 'akan', 'sepintar', 'sumber', 'data', 'yang', 'dimilikinya', 'jadi', 'semakin', 'banyak', 'data', 'semakin', 'pintar', 'tapi', 'jika', 'data', 'yang', 'di', 'input', 'valid', 'dan', 'presisi', 'sayangnya', 'karena', 'chatgpt', 'ini', 'ngambil', 'data', 'secara', 'generik', 'banyak', 'info', 'tidak', 'valid', 'dari', 'hasil', 'generate', 'jawabannya']","['ai', 'sepintar', 'sumber', 'data', 'dimilikinya', 'data', 'pintar', 'data', 'input', 'valid', 'presisi', 'sayangnya', 'chatgpt', 'ngambil', 'data', 'generik', 'info', 'valid', 'hasil', 'generate', 'jawabannya']","['ai', 'pintar', 'sumber', 'data', 'milik', 'data', 'pintar', 'data', 'input', 'valid', 'presisi', 'sayang', 'chatgpt', 'ngambil', 'data', 'generik', 'info', 'valid', 'hasil', 'generate', 'jawab']",netral
"Mmmm... 
Lima tahun yg lalu belajar ERP sambil project ERP. sekarang lagi belajar UI/UX, Digital Marketing, Software Engineer ehh ChatGPT muncul. 
Blm selesai belajar yg satu, sudah muncul yg baru.",Mmmm ima tahun yg lalu belajar ERP sambil project ERP sekarang lagi belajar UI UX Digital Marketing Software Engineer ehh ChatGPT muncul Blm selesai belajar yg satu sudah muncul yg baru,mmmm ima tahun yg lalu belajar erp sambil project erp sekarang lagi belajar ui ux digital marketing software engineer ehh chatgpt muncul blm selesai belajar yg satu sudah muncul yg baru,mmmm ima tahun yang lalu belajar erp sambil project erp sekarang lagi belajar ui ux digital marketing software engineer ehh chatgpt muncul belum selesai belajar yang satu sudah muncul yang baru,"['mmmm', 'ima', 'tahun', 'yang', 'lalu', 'belajar', 'erp', 'sambil', 'project', 'erp', 'sekarang', 'lagi', 'belajar', 'ui', 'ux', 'digital', 'marketing', 'software', 'engineer', 'ehh', 'chatgpt', 'muncul', 'belum', 'selesai', 'belajar', 'yang', 'satu', 'sudah', 'muncul', 'yang', 'baru']","['mmmm', 'ima', 'belajar', 'erp', 'project', 'erp', 'belajar', 'ui', 'ux', 'digital', 'marketing', 'software', 'engineer', 'ehh', 'chatgpt', 'muncul', 'selesai', 'belajar', 'muncul']","['mmmm', 'ima', 'ajar', 'erp', 'project', 'erp', 'ajar', 'ui', 'ux', 'digital', 'marketing', 'software', 'engineer', 'ehh', 'chatgpt', 'muncul', 'selesai', 'ajar', 'muncul']",netral
Sistem pendidikan di indo hrs mau dirubah mengikuti perkembangan zaman krna diluar sana pengajar2 udh kejar2an sama AI,Sistem pendidikan di indo hrs mau dirubah mengikuti perkembangan zaman krna diluar sana pengajar udh kejar an sama AI,sistem pendidikan di indo hrs mau dirubah mengikuti perkembangan zaman krna diluar sana pengajar udh kejar an sama ai,sistem pendidikan di indo hrs mau dirubah mengikuti perkembangan zaman karena diluar sana pengajar sudah kejar an sama ai,"['sistem', 'pendidikan', 'di', 'indo', 'hrs', 'mau', 'dirubah', 'mengikuti', 'perkembangan', 'zaman', 'karena', 'diluar', 'sana', 'pengajar', 'sudah', 'kejar', 'an', 'sama', 'ai']","['sistem', 'pendidikan', 'indo', 'hrs', 'dirubah', 'mengikuti', 'perkembangan', 'zaman', 'diluar', 'pengajar', 'kejar', 'an', 'ai']","['sistem', 'didik', 'indo', 'hrs', 'rubah', 'ikut', 'kembang', 'zaman', 'luar', 'ajar', 'kejar', 'an', 'ai']",netral
Wkwkwkw gaji guru honored apa kabar gak bakal sangup Indonesia bakalan ngejar,Wkwkwkw gaji guru honored apa kabar gak bakal sangup Indonesia bakalan ngejar,wkwkwkw gaji guru honored apa kabar gak bakal sangup indonesia bakalan ngejar,wkwkwkw gaji guru honored apa kabar tidak bakal sangup indonesia bakalan ngejar,"['wkwkwkw', 'gaji', 'guru', 'honored', 'apa', 'kabar', 'tidak', 'bakal', 'sangup', 'indonesia', 'bakalan', 'ngejar']","['wkwkwkw', 'gaji', 'guru', 'honored', 'kabar', 'sangup', 'indonesia', 'ngejar']","['wkwkwkw', 'gaji', 'guru', 'honored', 'kabar', 'sangup', 'indonesia', 'ngejar']",netral
Saya guru bagi pendidikan ini ancaman sekaligus tantangan ..harus2 benar bijak dan cermat,Saya guru bagi pendidikan ini ancaman sekaligus tantangan harus benar bijak dan cermat,saya guru bagi pendidikan ini ancaman sekaligus tantangan harus benar bijak dan cermat,saya guru bagi pendidikan ini ancaman sekaligus tantangan harus benar bijak dan cermat,"['saya', 'guru', 'bagi', 'pendidikan', 'ini', 'ancaman', 'sekaligus', 'tantangan', 'harus', 'benar', 'bijak', 'dan', 'cermat']","['guru', 'pendidikan', 'ancaman', 'tantangan', 'bijak', 'cermat']","['guru', 'didik', 'ancam', 'tantang', 'bijak', 'cermat']",netral
Saya mencoba menggunakan chat GPT untuk buat jurnal riset sangat membantu menyusun kata2 yang mudah dimengerti,Saya mencoba menggunakan chat GPT untuk buat jurnal riset sangat membantu menyusun kata yang mudah dimengerti,saya mencoba menggunakan chat gpt untuk buat jurnal riset sangat membantu menyusun kata yang mudah dimengerti,saya mencoba menggunakan chat gpt untuk buat jurnal riset sangat membantu menyusun kata yang mudah dimengerti,"['saya', 'mencoba', 'menggunakan', 'chat', 'gpt', 'untuk', 'buat', 'jurnal', 'riset', 'sangat', 'membantu', 'menyusun', 'kata', 'yang', 'mudah', 'dimengerti']","['mencoba', 'chat', 'gpt', 'jurnal', 'riset', 'membantu', 'menyusun', 'mudah', 'dimengerti']","['coba', 'chat', 'gpt', 'jurnal', 'riset', 'bantu', 'susun', 'mudah', 'erti']",netral
"Untuk saya pribadi ini memang ngebantu, tapi ada ketakutan tersendiri, takutnya justru bukan ke pekerjaan, tapi ke generasi selanjutnya, 

Kalau mungkin ada yg bermain game genshin impact dan sudah sampai di kota sumeru, pasti familiar dengan yg namanya akasha terminal, dimana segala informasi dan permasalahan bisa di akses menggunakan akasha terminal, tetapi justru disitulah kelemahan terbesar akasha terminal, karena kita sudah terbuai dan memakai setiap hari, ketika akasha terminal menerima informasi atau membelokkan sejarah, kita akan menelannya mentah2 karna ketergantungan dan ketidaktahuan juga, semua informasi yg di hadirkan akasha terminal dianggap valid",Untuk saya pribadi ini memang ngebantu tapi ada ketakutan tersendiri takutnya justru bukan ke pekerjaan tapi ke generasi selanjutnya Kalau mungkin ada yg bermain game genshin impact dan sudah sampai di kota sumeru pasti familiar dengan yg namanya akasha terminal dimana segala informasi dan permasalahan bisa di akses menggunakan akasha terminal tetapi justru disitulah kelemahan terbesar akasha terminal karena kita sudah terbuai dan memakai setiap hari ketika akasha terminal menerima informasi atau membelokkan sejarah kita akan menelannya mentah karna ketergantungan dan ketidaktahuan juga semua informasi yg di hadirkan akasha terminal dianggap valid,untuk saya pribadi ini memang ngebantu tapi ada ketakutan tersendiri takutnya justru bukan ke pekerjaan tapi ke generasi selanjutnya kalau mungkin ada yg bermain game genshin impact dan sudah sampai di kota sumeru pasti familiar dengan yg namanya akasha terminal dimana segala informasi dan permasalahan bisa di akses menggunakan akasha terminal tetapi justru disitulah kelemahan terbesar akasha terminal karena kita sudah terbuai dan memakai setiap hari ketika akasha terminal menerima informasi atau membelokkan sejarah kita akan menelannya mentah karna ketergantungan dan ketidaktahuan juga semua informasi yg di hadirkan akasha terminal dianggap valid,untuk saya pribadi ini memang ngebantu tapi ada ketakutan tersendiri takutnya justru bukan ke pekerjaan tapi ke generasi selanjutnya kalau mungkin ada yang bermain game genshin impact dan sudah sampai di kota sumeru pasti familiar dengan yang namanya akasha terminal dimana segala informasi dan permasalahan bisa di akses menggunakan akasha terminal tetapi justru disitulah kelemahan terbesar akasha terminal karena kita sudah terbuai dan memakai setiap hari ketika akasha terminal menerima informasi atau membelokkan sejarah kita akan menelannya mentah karna ketergantungan dan ketidaktahuan juga semua informasi yang di hadirkan akasha terminal dianggap valid,"['untuk', 'saya', 'pribadi', 'ini', 'memang', 'ngebantu', 'tapi', 'ada', 'ketakutan', 'tersendiri', 'takutnya', 'justru', 'bukan', 'ke', 'pekerjaan', 'tapi', 'ke', 'generasi', 'selanjutnya', 'kalau', 'mungkin', 'ada', 'yang', 'bermain', 'game', 'genshin', 'impact', 'dan', 'sudah', 'sampai', 'di', 'kota', 'sumeru', 'pasti', 'familiar', 'dengan', 'yang', 'namanya', 'akasha', 'terminal', 'dimana', 'segala', 'informasi', 'dan', 'permasalahan', 'bisa', 'di', 'akses', 'menggunakan', 'akasha', 'terminal', 'tetapi', 'justru', 'disitulah', 'kelemahan', 'terbesar', 'akasha', 'terminal', 'karena', 'kita', 'sudah', 'terbuai', 'dan', 'memakai', 'setiap', 'hari', 'ketika', 'akasha', 'terminal', 'menerima', 'informasi', 'atau', 'membelokkan', 'sejarah', 'kita', 'akan', 'menelannya', 'mentah', 'karna', 'ketergantungan', 'dan', 'ketidaktahuan', 'juga', 'semua', 'informasi', 'yang', 'di', 'hadirkan', 'akasha', 'terminal', 'dianggap', 'valid']","['pribadi', 'ngebantu', 'ketakutan', 'tersendiri', 'takutnya', 'pekerjaan', 'generasi', 'bermain', 'game', 'genshin', 'impact', 'kota', 'sumeru', 'familiar', 'namanya', 'akasha', 'terminal', 'dimana', 'informasi', 'permasalahan', 'akses', 'akasha', 'terminal', 'disitulah', 'kelemahan', 'terbesar', 'akasha', 'terminal', 'terbuai', 'memakai', 'akasha', 'terminal', 'menerima', 'informasi', 'membelokkan', 'sejarah', 'menelannya', 'mentah', 'karna', 'ketergantungan', 'ketidaktahuan', 'informasi', 'hadirkan', 'akasha', 'terminal', 'dianggap', 'valid']","['pribadi', 'ngebantu', 'takut', 'sendiri', 'takut', 'kerja', 'generasi', 'main', 'game', 'genshin', 'impact', 'kota', 'sumeru', 'familiar', 'nama', 'akasha', 'terminal', 'mana', 'informasi', 'masalah', 'akses', 'akasha', 'terminal', 'situ', 'lemah', 'besar', 'akasha', 'terminal', 'buai', 'pakai', 'akasha', 'terminal', 'terima', 'informasi', 'belok', 'sejarah', 'tel', 'mentah', 'karna', 'gantung', 'ketidaktahuan', 'informasi', 'hadir', 'akasha', 'terminal', 'anggap', 'valid']",netral
"Sekarang saja, cuma lewat media sosial sudah banyak yang percaya artikel postingan tanpa riset duludan orang orang itu pasti ga berubah apalagi dengan chatgpt/AI ini",Sekarang saja cuma lewat media sosial sudah banyak yang percaya artikel postingan tanpa riset duludan orang orang itu pasti ga berubah apalagi dengan chatgpt AI ini,sekarang saja cuma lewat media sosial sudah banyak yang percaya artikel postingan tanpa riset duludan orang orang itu pasti ga berubah apalagi dengan chatgpt ai ini,sekarang saja cuma lewat media sosial sudah banyak yang percaya artikel postingan tanpa riset duludan orang orang itu pasti tidak berubah apalagi dengan chatgpt ai ini,"['sekarang', 'saja', 'cuma', 'lewat', 'media', 'sosial', 'sudah', 'banyak', 'yang', 'percaya', 'artikel', 'postingan', 'tanpa', 'riset', 'duludan', 'orang', 'orang', 'itu', 'pasti', 'tidak', 'berubah', 'apalagi', 'dengan', 'chatgpt', 'ai', 'ini']","['media', 'sosial', 'percaya', 'artikel', 'postingan', 'riset', 'duludan', 'orang', 'orang', 'berubah', 'chatgpt', 'ai']","['media', 'sosial', 'percaya', 'artikel', 'postingan', 'riset', 'duludan', 'orang', 'orang', 'ubah', 'chatgpt', 'ai']",netral
"Kita telah dikandalikan olh robot, buktinya orang2 zaman sekarang lebih cenderung memenuhi permintaan robotnya yg minta dijalnkan & bermain sama dia dibandingkan utk sadar & menyadari bahwa yg sedang ia lakukan adalah sedang menurut/menuruti keinginan si software tersebut, coba bayangkan kalau software tersebut sudah mampu dibuat oleh robot secara penuh tanpa campur tangan manusia",Kita telah dikandalikan olh robot buktinya orang zaman sekarang lebih cenderung memenuhi permintaan robotnya yg minta dijalnkan bermain sama dia dibandingkan utk sadar menyadari bahwa yg sedang ia lakukan adalah sedang menurut menuruti keinginan si software tersebut coba bayangkan kalau software tersebut sudah mampu dibuat oleh robot secara penuh tanpa campur tangan manusia,kita telah dikandalikan olh robot buktinya orang zaman sekarang lebih cenderung memenuhi permintaan robotnya yg minta dijalnkan bermain sama dia dibandingkan utk sadar menyadari bahwa yg sedang ia lakukan adalah sedang menurut menuruti keinginan si software tersebut coba bayangkan kalau software tersebut sudah mampu dibuat oleh robot secara penuh tanpa campur tangan manusia,kita telah dikandalikan olh robot buktinya orang zaman sekarang lebih cenderung memenuhi permintaan robotnya yang minta dijalnkan bermain sama dia dibandingkan untuk sadar menyadari bahwa yang sedang ia lakukan adalah sedang menurut menuruti keinginan si software tersebut coba bayangkan kalau software tersebut sudah mampu dibuat oleh robot secara penuh tanpa campur tangan manusia,"['kita', 'telah', 'dikandalikan', 'olh', 'robot', 'buktinya', 'orang', 'zaman', 'sekarang', 'lebih', 'cenderung', 'memenuhi', 'permintaan', 'robotnya', 'yang', 'minta', 'dijalnkan', 'bermain', 'sama', 'dia', 'dibandingkan', 'untuk', 'sadar', 'menyadari', 'bahwa', 'yang', 'sedang', 'ia', 'lakukan', 'adalah', 'sedang', 'menurut', 'menuruti', 'keinginan', 'si', 'software', 'tersebut', 'coba', 'bayangkan', 'kalau', 'software', 'tersebut', 'sudah', 'mampu', 'dibuat', 'oleh', 'robot', 'secara', 'penuh', 'tanpa', 'campur', 'tangan', 'manusia']","['dikandalikan', 'olh', 'robot', 'buktinya', 'orang', 'zaman', 'cenderung', 'memenuhi', 'permintaan', 'robotnya', 'dijalnkan', 'bermain', 'dibandingkan', 'sadar', 'menyadari', 'lakukan', 'menuruti', 'si', 'software', 'coba', 'bayangkan', 'software', 'robot', 'penuh', 'campur', 'tangan', 'manusia']","['dikandalikan', 'olh', 'robot', 'bukti', 'orang', 'zaman', 'cenderung', 'penuh', 'minta', 'robot', 'dijalnkan', 'main', 'banding', 'sadar', 'sadar', 'laku', 'turut', 'si', 'software', 'coba', 'bayang', 'software', 'robot', 'penuh', 'campur', 'tangan', 'manusia']",netral
"Bisa digunakan utk kritik base on data kepada :
Gov, private comp, all around world. It is powerfull due to bease on data.
Bisa buat rekom when you investing.",Bisa digunakan utk kritik base on data kepada Gov private comp all around world It is powerfull due to bease on data Bisa buat rekom when you investing,bisa digunakan utk kritik base on data kepada gov private comp all around world it is powerfull due to bease on data bisa buat rekom when you investing,bisa digunakan untuk kritik base on data kepada gov private comp all around world it is powerfull due to bease on data bisa buat rekom when you investing,"['bisa', 'digunakan', 'untuk', 'kritik', 'base', 'on', 'data', 'kepada', 'gov', 'private', 'comp', 'all', 'around', 'world', 'it', 'is', 'powerfull', 'due', 'to', 'bease', 'on', 'data', 'bisa', 'buat', 'rekom', 'when', 'you', 'investing']","['kritik', 'base', 'on', 'data', 'gov', 'private', 'comp', 'all', 'around', 'world', 'it', 'is', 'powerfull', 'due', 'to', 'bease', 'on', 'data', 'rekom', 'when', 'you', 'investing']","['kritik', 'base', 'on', 'data', 'gov', 'private', 'comp', 'all', 'around', 'world', 'it', 'is', 'powerfull', 'due', 'to', 'bease', 'on', 'data', 'rekom', 'when', 'you', 'investing']",netral
Tengkyuu,Tengkyuu,tengkyuu,tengkyuu,['tengkyuu'],['tengkyuu'],['tengkyuu'],netral
"Gue malu sih mau berkata hal ini.. Gue Curhat dan minta saran di Chatt Gpt alhasil, Ini robot bisa kasih Masukan yg luarbiasa layaknya seorang Spesialis yang sangat Kompeten di Bidangnya dan Jawabannya itu sangat relate dengan Point-point sebaiknya yang harus kita lakukan.. Serius ini Ngeri sih, tapi Luar biasa..",Gue malu sih mau berkata hal ini Gue Curhat dan minta saran di Chatt Gpt alhasil Ini robot bisa kasih Masukan yg luarbiasa layaknya seorang Spesialis yang sangat Kompeten di Bidangnya dan Jawabannya itu sangat relate dengan Point-point sebaiknya yang harus kita lakukan Serius ini Ngeri sih tapi Luar biasa,gue malu sih mau berkata hal ini gue curhat dan minta saran di chatt gpt alhasil ini robot bisa kasih masukan yg luarbiasa layaknya seorang spesialis yang sangat kompeten di bidangnya dan jawabannya itu sangat relate dengan point-point sebaiknya yang harus kita lakukan serius ini ngeri sih tapi luar biasa,gue malu sih mau berkata hal ini gue curhat dan minta saran di chatt gpt alhasil ini robot bisa kasih masukan yang luarbiasa layaknya seorang spesialis yang sangat kompeten di bidangnya dan jawabannya itu sangat relate dengan point-point sebaiknya yang harus kita lakukan serius ini ngeri sih tapi luar biasa,"['gue', 'malu', 'sih', 'mau', 'berkata', 'hal', 'ini', 'gue', 'curhat', 'dan', 'minta', 'saran', 'di', 'chatt', 'gpt', 'alhasil', 'ini', 'robot', 'bisa', 'kasih', 'masukan', 'yang', 'luarbiasa', 'layaknya', 'seorang', 'spesialis', 'yang', 'sangat', 'kompeten', 'di', 'bidangnya', 'dan', 'jawabannya', 'itu', 'sangat', 'relate', 'dengan', 'point-point', 'sebaiknya', 'yang', 'harus', 'kita', 'lakukan', 'serius', 'ini', 'ngeri', 'sih', 'tapi', 'luar', 'biasa']","['gue', 'malu', 'sih', 'gue', 'curhat', 'saran', 'chatt', 'gpt', 'alhasil', 'robot', 'kasih', 'masukan', 'luarbiasa', 'layaknya', 'spesialis', 'kompeten', 'bidangnya', 'jawabannya', 'relate', 'point-point', 'lakukan', 'serius', 'ngeri', 'sih']","['gue', 'malu', 'sih', 'gue', 'curhat', 'saran', 'chatt', 'gpt', 'alhasil', 'robot', 'kasih', 'masuk', 'luarbiasa', 'layak', 'spesialis', 'kompeten', 'bidang', 'jawab', 'relate', 'point', 'laku', 'serius', 'ngeri', 'sih']",netral
